name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Sao Paulo,Brazil",2016-05-31,23,16,19.7,23,16,19.7,14.9,74.4,0,0,0,,,,,18.1,320.5,1016.7,63.7,9.8,170.4,14.2,6,,2016-05-31T06:41:00,2016-05-31T17:27:39,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-01,23.6,16.9,20,23.6,16.9,20,16,78.3,24.4,100,12.5,rain,,,31.7,17.7,319.1,1015.8,72.2,9.9,160,13.3,6,,2016-06-01T06:41:26,2016-06-01T17:27:32,0.88,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-02,23,15.6,18.6,23,15.6,18.6,14.6,78.6,10.6,100,4.17,rain,,,51.8,27.1,296.8,1014.4,80.2,8.6,153.3,12.5,7,,2016-06-02T06:41:52,2016-06-02T17:27:27,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-03,21.1,16,17.8,21.1,16,17.8,15,84.3,16,100,8.33,rain,,,,16.4,317.1,1014.6,95.2,8.5,176.3,14.5,7,,2016-06-03T06:42:16,2016-06-03T17:27:22,0.95,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-04,20.6,15.1,17.4,20.6,15.1,17.4,15.1,86.7,6.7,100,8.33,rain,,,,14.2,115.4,1015.6,95.6,6.3,140.3,11.7,6,,2016-06-04T06:42:41,2016-06-04T17:27:19,0,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-05,22.5,16.2,19.4,22.5,16.2,19.4,17,86.1,7,100,4.17,rain,,,31.7,16.1,305.7,1014.8,90.3,7.6,103,8.4,6,,2016-06-05T06:43:05,2016-06-05T17:27:16,0.02,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-06,23.5,13.6,19,23.5,13.6,19,16.3,84.9,43,100,8.33,rain,,,63,19.7,261.9,1014.6,88.3,8.5,106.4,8.8,5,,2016-06-06T06:43:29,2016-06-06T17:27:15,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-07,14.5,12,13.3,14.5,12,13.3,11.3,88,11,100,4.17,rain,,,31.7,14.2,162.4,1018.5,98.6,8.7,99.8,8.4,4,,2016-06-07T06:43:52,2016-06-07T17:27:15,0.08,"Rain, Overcast",Cloudy skies throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-08,17.5,10.8,13.7,17.5,10.8,13.7,8,70.6,0,0,0,,,,,11.3,227.7,1021.3,45.9,10.5,172,14,7,,2016-06-08T06:44:14,2016-06-08T17:27:16,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-09,15.7,8,11.2,15.7,6.8,10.8,6.3,72.8,0,0,0,,,,,15.9,160.1,1023.2,41.7,10.6,195.2,16.1,7,,2016-06-09T06:44:36,2016-06-09T17:27:18,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-10,19,5.9,11.4,19,4.1,11.1,5.1,68.7,0,0,0,,,,,16,255.8,1021.7,29,8.2,187.7,15.5,7,,2016-06-10T06:44:57,2016-06-10T17:27:21,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-11,16.1,5.8,10.5,16.1,5.8,10.1,3,61.4,0,0,0,,,,,16.4,144.1,1023.9,43.3,10,128.7,10.7,5,,2016-06-11T06:45:18,2016-06-11T17:27:25,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-12,16.2,5.8,10.2,16.2,5.8,9.9,2.7,64,0,0,0,,,,,16.1,183,1026.9,16,9.5,196,16.1,7,,2016-06-12T06:45:38,2016-06-12T17:27:30,0.25,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-13,17.1,4.3,10.1,17.1,1.7,9.3,3.7,65.5,0,0,0,,,,,22.5,123.1,1029.6,20.4,10.4,199,16.6,7,,2016-06-13T06:45:58,2016-06-13T17:27:36,0.28,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-14,19.5,6.9,12.7,19.5,5.2,12.2,6.9,70.4,0,0,0,,,,44.6,22.4,94,1028.5,38.7,9,162.2,13.3,6,,2016-06-14T06:46:16,2016-06-14T17:27:44,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-15,22.9,8.4,15.3,22.9,8.4,15.3,9.3,70.2,0,0,0,,,,,13.2,349,1026.6,3.9,7.7,190,15.6,7,,2016-06-15T06:46:34,2016-06-15T17:27:52,0.34,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-16,24.6,10.8,17.6,24.6,10.8,17.6,10.4,65.9,0,0,0,,,,,6.7,16.7,1024.4,0.2,7.7,186.7,15.4,7,,2016-06-16T06:46:52,2016-06-16T17:28:01,0.37,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-17,25.5,12.2,18.6,25.5,12.2,18.6,10.9,64,0,0,0,,,,,17.6,339.2,1022.2,12.6,8.5,180.4,14.9,6,,2016-06-17T06:47:08,2016-06-17T17:28:10,0.41,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-18,20.7,11.5,15.3,20.7,11.5,15.3,12,81.5,0.1,100,4.17,rain,,,,19.8,139.1,1023.4,55.8,5.2,142.9,11.8,6,,2016-06-18T06:47:24,2016-06-18T17:28:21,0.44,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-19,24.2,13.1,16.4,24.2,13.1,16.4,11.7,75.8,0,0,0,,,,,17.4,112.9,1023.6,66.5,6,164.5,13.6,6,,2016-06-19T06:47:38,2016-06-19T17:28:33,0.47,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-20,15.2,12,13.3,15.2,12,13.3,10.6,83.7,0,0,0,,,,,23.3,158.9,1024.8,95.9,6.4,95.6,8,4,,2016-06-20T06:47:52,2016-06-20T17:28:46,0.5,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-21,14.2,11.1,12.6,14.2,11.1,12.6,10.1,85.1,0.1,100,4.17,rain,,,,19.3,140.8,1026.7,96.1,7.8,54.8,4.5,2,,2016-06-21T06:48:05,2016-06-21T17:28:59,0.54,"Rain, Overcast",Cloudy skies throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-22,20.3,13,15.3,20.3,13,15.3,11.7,79.8,0.3,100,4.17,rain,,,,14.6,123.1,1023.5,88.6,8.4,82.2,6.8,3,,2016-06-22T06:48:18,2016-06-22T17:29:13,0.58,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-23,23.6,12.3,16.5,23.6,12.3,16.5,12,76.1,0,0,0,,,,,17.9,180,1022.5,47.6,7.2,163.2,13.4,6,,2016-06-23T06:48:29,2016-06-23T17:29:28,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-24,20.5,11.5,14.3,20.5,11.5,14.3,10.6,79.7,0,0,0,,,,,20,126.6,1025.5,54.4,5.8,163.7,13.7,6,,2016-06-24T06:48:39,2016-06-24T17:29:44,0.65,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-25,21,13.1,15.6,21,13.1,15.6,10.9,74.5,0,0,0,,,,,18,100.5,1027,79.3,6.4,171.6,14.2,7,,2016-06-25T06:48:48,2016-06-25T17:30:00,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-26,21.9,13.6,16.4,21.9,13.6,16.4,10.8,71.4,0,0,0,,,,,20,81.8,1027.3,61.7,6.6,174.3,14.4,7,,2016-06-26T06:48:57,2016-06-26T17:30:18,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-27,21.4,12,15.3,21.4,12,15.3,10.5,75.4,0,0,0,,,,,15.4,95,1027.9,36.3,6.4,188.7,15.5,7,,2016-06-27T06:49:04,2016-06-27T17:30:35,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-28,21.4,11.9,16.3,21.4,11.9,16.3,11.1,73,0,0,0,,,,,14.5,74.4,1026.8,36.6,7.3,186.2,15.3,7,,2016-06-28T06:49:10,2016-06-28T17:30:54,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-29,24,12.9,17.9,24,12.9,17.9,12.4,72.4,0,0,0,,,,,15.3,60.1,1025.4,46.8,8.2,141.9,11.9,6,,2016-06-29T06:49:15,2016-06-29T17:31:13,0.83,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-06-30,23.2,14.2,18.7,23.2,14.2,18.7,11.4,64.3,0,0,0,,,,,11.5,73.2,1026.1,36.6,9.9,160.8,13.2,6,,2016-06-30T06:49:20,2016-06-30T17:31:33,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-07-01,24.2,13.2,17.7,24.2,13.2,17.7,12.5,73.4,0,0,0,,,,53.6,14.3,97,1025.9,26.7,8.2,152.6,12.9,6,,2016-07-01T06:49:23,2016-07-01T17:31:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-07-02,25.5,14.9,19.3,25.5,14.9,19.3,13.1,70.2,0,0,0,,,,37.1,10.4,61.5,1026,48.7,8.2,178.9,14.8,7,,2016-07-02T06:49:25,2016-07-02T17:32:14,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-07-03,26.5,13.7,20.3,26.5,13.7,20.3,12.6,63.3,0,0,0,,,,,10.9,68,1025.5,26,9.7,184.8,15.3,7,,2016-07-03T06:49:26,2016-07-03T17:32:35,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999"
"Sao Paulo,Brazil",2016-07-04,26.5,15.4,20.1,26.5,15.4,20.1,11.7,61.9,0,0,0,,,,,12.3,55.4,1024.6,36.6,9.7,190.3,15.7,7,,2016-07-04T06:49:25,2016-07-04T17:32:57,0,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-05,25.7,13.6,20.1,25.7,13.6,20.1,11,58.4,0,0,0,,,,,12.1,43.8,1022.7,34.2,10.6,184.5,15.3,7,,2016-07-05T06:49:24,2016-07-05T17:33:20,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-06,26.6,16.9,22,26.6,16.9,22,12.2,55.5,0,0,0,,,,52.3,30.7,327.4,1018.3,48.4,10.3,192.5,15.8,7,,2016-07-06T06:49:21,2016-07-06T17:33:42,0.07,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-07,22,11.4,16.6,22,11.4,16.6,4.6,48.1,0,0,0,,,,,17.3,282.6,1020.8,20.9,10.7,205,17,7,,2016-07-07T06:49:18,2016-07-07T17:34:05,0.1,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-08,19.5,8.6,14,19.5,8.6,14,4.7,56.4,0,0,0,,,,,17.3,121.4,1024.8,52.9,10.5,180.6,14.9,7,,2016-07-08T06:49:13,2016-07-08T17:34:29,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-09,24.3,9.3,14.7,24.3,7.4,14.4,7.7,65.5,0,0,0,,,,,16.9,72.7,1021.8,29,9.5,189.7,15.6,7,,2016-07-09T06:49:07,2016-07-09T17:34:53,0.17,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-10,27.9,10.6,19.3,27.2,10.6,19.2,10.4,60.7,0,0,0,,,,40.7,16.3,354.2,1019.3,5.1,9.5,194.7,16.1,7,,2016-07-10T06:49:00,2016-07-10T17:35:17,0.2,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-11,28.6,14.1,21.9,27.7,14.1,21.8,11.6,55,0,0,0,,,,38.9,22.9,341.1,1017.2,7.2,10.4,191.6,15.8,7,,2016-07-11T06:48:51,2016-07-11T17:35:41,0.25,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-12,28.6,16.6,22.9,27.7,16.6,22.7,10.5,46.9,0,0,0,,,,46.4,25.5,314.7,1016.6,5.6,10.7,196,16.1,7,,2016-07-12T06:48:42,2016-07-12T17:36:06,0.26,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-13,24.9,15.2,19.5,24.9,15.2,19.5,13.5,69.3,0,0,0,,,,,14.5,107.6,1019.9,40.3,9.2,190.8,15.8,7,,2016-07-13T06:48:31,2016-07-13T17:36:31,0.3,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-14,28,14.3,21.6,27.2,14.3,21.4,11.5,57.4,0,0,0,,,,42.5,24.6,337.7,1017.4,24.1,9.4,194.8,16.1,7,,2016-07-14T06:48:19,2016-07-14T17:36:56,0.33,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-15,29,14.5,23,27.7,14.5,22.7,9,42.9,0,0,0,,,,38.9,33.2,330.2,1015.3,50.1,10.7,197,16.5,7,,2016-07-15T06:48:06,2016-07-15T17:37:22,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-16,22.2,14.5,19.1,22.2,14.5,19.1,12.3,66.9,5.3,100,8.33,rain,,,50,29.9,290.3,1014,63.9,9.5,79.3,6.6,3,,2016-07-16T06:47:52,2016-07-16T17:37:47,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-17,19,9.5,13.9,19,7.8,13.8,4.9,58.9,0,0,0,,,,38.9,20.7,282.1,1019.3,48.1,10.6,198.4,16.2,7,,2016-07-17T06:47:36,2016-07-17T17:38:13,0.42,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-18,17.2,9,11.5,17.2,7.5,11,5.6,67.9,0,0,0,,,,,19,123.1,1022.9,66.8,9.6,207.4,17.1,7,,2016-07-18T06:47:19,2016-07-18T17:38:39,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-19,16.5,9.9,12.2,16.5,8.2,12.2,6.9,70.5,0,0,0,,,,,17.2,115.1,1023,79.4,9,150.9,12.5,7,,2016-07-19T06:47:01,2016-07-19T17:39:05,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-20,17.1,10.2,12.8,17.1,10.2,12.8,8,73.5,0,0,0,,,,31.7,17.9,132,1022.6,84.4,8.4,104.4,8.6,6,,2016-07-20T06:46:42,2016-07-20T17:39:31,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-21,17.1,11.2,13.4,17.1,11.2,13.4,8.7,73.6,0,0,0,,,,,15,137,1022.6,87.8,8.3,126.7,10.4,5,,2016-07-21T06:46:22,2016-07-21T17:39:57,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-22,17.2,11.2,12.9,17.2,11.2,12.9,8.9,77.2,0,0,0,,,,,21.2,138.9,1023.6,93,8.1,190.1,15.9,7,,2016-07-22T06:46:00,2016-07-22T17:40:23,0.6,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-23,23,12,16,23,12,16,11.3,75.2,0,0,0,,,,,17.5,103.4,1022.6,52.9,7.9,189,15.7,7,,2016-07-23T06:45:38,2016-07-23T17:40:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-24,27.5,13.7,19.2,27,13.7,19.2,12.4,68.1,0,0,0,,,,29.5,20,25.1,1022.2,24.6,9.2,206,17.1,7,,2016-07-24T06:45:14,2016-07-24T17:41:15,0.67,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-25,25.5,12.7,18.9,25.5,12.7,18.9,11.4,64.1,0,0,0,,,,,15.4,122.4,1022.5,6.5,8.4,202.6,16.7,7,,2016-07-25T06:44:49,2016-07-25T17:41:41,0.7,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-26,27.5,12.3,20.9,26.8,12.3,20.8,9.8,52.7,0,0,0,,,,44.6,22.1,337.5,1019.7,10.6,9.8,211.7,17.5,7,,2016-07-26T06:44:22,2016-07-26T17:42:07,0.75,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-27,26.6,13,19.5,26.6,13,19.5,9.1,52.1,0,0,0,,,,40.7,22.9,283.1,1019.6,17.1,10.7,204.3,17.1,7,,2016-07-27T06:43:55,2016-07-27T17:42:33,0.78,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-28,18.2,11,13.7,18.2,11,13.7,8.2,70.2,0,0,0,,,,51.8,21.4,128,1024.3,57.7,9.5,154.6,12.8,6,,2016-07-28T06:43:27,2016-07-28T17:42:59,0.81,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-29,17.8,12.3,14.5,17.8,12.3,14.5,10.9,79.6,0,0,0,,,,,18.1,127.1,1024.8,98,8.1,151.2,12.4,6,,2016-07-29T06:42:57,2016-07-29T17:43:25,0.85,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-30,23,13.3,16.7,23,13.3,16.7,12.2,76.2,0,0,0,,,,,16.9,114.6,1025,61.2,8.1,198.8,16.5,7,,2016-07-30T06:42:26,2016-07-30T17:43:51,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-07-31,24,14,18,24,14,18,12.4,71.8,0,0,0,,,,,16.2,80.6,1023.7,38.3,7.8,205.1,17,7,,2016-07-31T06:41:54,2016-07-31T17:44:16,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-01,25,12.6,19.5,25,12.6,19.5,10.6,59.8,0,0,0,,,,,21.3,317.6,1021.5,19.8,9.4,214.1,17.8,7,,2016-08-01T06:41:21,2016-08-01T17:44:42,0.96,Clear,Clear conditions throughout the day.,clear-day,"SBMT,83779099999,83075099999,SBKP,83818099999,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-02,18.7,14.1,15.9,18.7,14.1,15.9,12,78.4,0,0,0,,,,,19.3,157.7,1024.7,79.3,8.6,147.2,12.2,6,,2016-08-02T06:40:47,2016-08-02T17:45:07,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-03,20.2,14,16.2,20.2,14,16.2,12.6,79.9,0,0,0,,,,,20.3,136.5,1025.1,94.4,8.1,159.1,13.3,6,,2016-08-03T06:40:12,2016-08-03T17:45:32,0.02,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-04,24.6,15.2,18.4,24.6,15.2,18.4,13.1,73.2,0,0,0,,,,,19.4,105.8,1023.7,59.4,9.2,210.1,17.5,7,,2016-08-04T06:39:36,2016-08-04T17:45:57,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-05,26.2,14.7,20.1,26.2,14.7,20.1,12,63.3,0,0,0,,,,,10.7,64.4,1021.8,41.8,8.7,204.3,17,7,,2016-08-05T06:38:59,2016-08-05T17:46:22,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-06,28,16.2,22,27.1,16.2,21.9,10.3,50,0,0,0,,,,33.5,22.1,350.4,1020.2,33.3,10.5,220.7,18.2,8,,2016-08-06T06:38:21,2016-08-06T17:46:47,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,83721099999,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-07,21.1,15.4,18.2,21.1,15.4,18.2,11,63.9,0,0,0,,,,,21.4,160.2,1019.5,51.6,10.3,180.4,14.8,6,,2016-08-07T06:37:42,2016-08-07T17:47:11,0.15,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
"Sao Paulo,Brazil",2016-08-08,18.1,14.1,15.7,18.1,14.1,15.7,12.8,82.9,0,0,0,,,,,18,150,1020.5,98,8.6,145.4,12.1,6,,2016-08-08T06:37:02,2016-08-08T17:47:35,0.19,Overcast,Cloudy skies throughout the day.,cloudy,"SBMT,83779099999,83075099999,SBKP,SBSP,SBGR,83780099999,86910099999"
